CMDLINE /home/jack/anaconda3/bin/python main.py
MEM 301.230469 1660098954.3409
MEM 300.390625 1660098954.4412
MEM 301.441406 1660098954.5415
MEM 301.402344 1660098954.6418
MEM 301.414062 1660098954.7422
MEM 301.503906 1660098954.8425
MEM 303.300781 1660098954.9428
MEM 303.753906 1660098955.0431
MEM 303.761719 1660098955.1435
MEM 303.820312 1660098955.2438
MEM 302.976562 1660098955.3442
MEM 303.402344 1660098955.4445
MEM 303.378906 1660098955.5448
MEM 303.378906 1660098955.6452
MEM 303.824219 1660098955.7455
MEM 303.515625 1660098955.8458
MEM 303.695312 1660098955.9462
MEM 303.695312 1660098956.0465
MEM 302.980469 1660098956.1468
MEM 301.406250 1660098956.2471
MEM 301.414062 1660098956.3474
MEM 301.414062 1660098956.4478
MEM 305.511719 1660098956.5481
MEM 301.507812 1660098956.6484
MEM 301.496094 1660098956.7487
MEM 301.503906 1660098956.8490
MEM 303.777344 1660098956.9493
MEM 304.984375 1660098957.0496
MEM 305.015625 1660098957.1499
MEM 305.023438 1660098957.2502
MEM 303.011719 1660098957.3505
MEM 303.011719 1660098957.4508
MEM 301.492188 1660098957.5511
MEM 301.503906 1660098957.6514
MEM 301.503906 1660098957.7518
MEM 304.667969 1660098957.8521
MEM 302.703125 1660098957.9553
MEM 302.695312 1660098958.0556
MEM 302.695312 1660098958.1559
MEM 302.703125 1660098958.2563
MEM 303.667969 1660098958.3565
MEM 301.273438 1660098958.4568
MEM 301.285156 1660098958.5572
MEM 301.285156 1660098958.6575
MEM 303.195312 1660098958.7578
MEM 303.195312 1660098958.8581
MEM 303.183594 1660098958.9584
MEM 303.191406 1660098959.0587
MEM 303.195312 1660098959.1590
MEM 302.824219 1660098959.2593
MEM 303.003906 1660098959.3597
MEM 303.003906 1660098959.4601
MEM 303.195312 1660098959.5603
MEM 303.011719 1660098959.6606
MEM 303.179688 1660098959.7610
MEM 303.187500 1660098959.8613
MEM 303.195312 1660098959.9616
MEM 301.507812 1660098960.0619
MEM 302.542969 1660098960.1621
MEM 302.585938 1660098960.2625
MEM 302.597656 1660098960.3628
MEM 302.601562 1660098960.4631
MEM 305.128906 1660098960.5634
MEM 301.300781 1660098960.6647
MEM 301.308594 1660098960.7650
MEM 301.308594 1660098960.8654
MEM 301.507812 1660098960.9657
MEM 301.394531 1660098961.0659
MEM 301.406250 1660098961.1662
MEM 301.406250 1660098961.2665
MEM 303.445312 1660098961.3669
MEM 303.750000 1660098961.4672
MEM 303.742188 1660098961.5675
MEM 303.746094 1660098961.6678
MEM 303.824219 1660098961.7681
MEM 301.285156 1660098961.8684
MEM 303.359375 1660098961.9687
MEM 303.367188 1660098962.0690
MEM 303.367188 1660098962.1694
MEM 303.445312 1660098962.2696
MEM 303.738281 1660098962.3699
MEM 303.750000 1660098962.4703
MEM 303.750000 1660098962.5706
MEM 302.980469 1660098962.6709
MEM 301.324219 1660098962.7712
MEM 301.332031 1660098962.8715
MEM 301.332031 1660098962.9718
MEM 304.667969 1660098963.0721
MEM 302.703125 1660098963.1724
MEM 302.691406 1660098963.2726
MEM 302.699219 1660098963.3730
MEM 302.703125 1660098963.4733
MEM 302.351562 1660098963.5736
MEM 302.339844 1660098963.6739
MEM 302.347656 1660098963.7743
MEM 303.445312 1660098963.8746
MEM 305.105469 1660098963.9758
MEM 305.191406 1660098964.0761
MEM 305.199219 1660098964.1764
MEM 305.511719 1660098964.2767
MEM 303.640625 1660098964.3770
MEM 303.812500 1660098964.4774
MEM 303.820312 1660098964.5778
MEM 303.824219 1660098964.6781
MEM 302.511719 1660098964.7784
MEM 302.585938 1660098964.8786
MEM 302.597656 1660098964.9790
MEM 302.601562 1660098965.0793
MEM 301.757812 1660098965.1796
MEM 302.269531 1660098965.2799
MEM 302.238281 1660098965.3802
MEM 302.246094 1660098965.4805
MEM 303.445312 1660098965.5808
MEM 303.460938 1660098965.6811
MEM 303.437500 1660098965.7814
MEM 303.437500 1660098965.8817
MEM 303.445312 1660098965.9820
MEM 302.785156 1660098966.0823
MEM 302.769531 1660098966.1844
MEM 302.781250 1660098966.2847
MEM 302.781250 1660098966.3851
MEM 301.511719 1660098966.4854
MEM 302.300781 1660098966.5859
MEM 302.296875 1660098966.6862
MEM 302.296875 1660098966.7865
MEM 302.585938 1660098966.8867
MEM 303.917969 1660098966.9870
MEM 302.234375 1660098967.0873
MEM 302.246094 1660098967.1876
MEM 302.710938 1660098967.2879
MEM 300.671875 1660098967.3883
MEM 301.515625 1660098967.4886
MEM 301.511719 1660098967.5889
MEM 301.511719 1660098967.6893
MEM 301.515625 1660098967.7898
MEM 301.500000 1660098967.8901
MEM 301.503906 1660098967.9903
MEM 301.511719 1660098968.0907
MEM 302.609375 1660098968.1910
MEM 302.878906 1660098968.2913
MEM 302.871094 1660098968.3915
MEM 302.871094 1660098968.4919
MEM 303.078125 1660098968.5922
MEM 301.128906 1660098968.6926
MEM 301.234375 1660098968.7929
MEM 301.234375 1660098968.8932
MEM 303.078125 1660098968.9935
MEM 303.078125 1660098969.0938
MEM 303.062500 1660098969.1940
MEM 303.070312 1660098969.2944
MEM 303.070312 1660098969.3947
MEM 305.519531 1660098969.4951
MEM 302.609375 1660098969.5955
MEM 302.605469 1660098969.6959
